Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J130014.78+181734.4|54149-2602-609 |11.94194|0.06802|  9553|   28|8.260|0.029|18.17551| 0.45984|
SDSS J130052.13+192931.7|54568-2899-105 | 2.78164|0.09183| 49300|  655|7.613|0.052| 2.21546| 0.11225|
SDSS J130106.56+311547.2|53819-2029-269 | 1.00870|0.17572| 30730|  355|7.192|0.078| 1.21482| 0.08892|
SDSS J130110.51+010739.9|51994-0293-606 |12.12287|0.08996| 11099|   50|7.961|0.022|12.48492| 0.23889|
SDSS J130139.95+160832.2|54479-2603-286 | 6.74071|0.07686| 23276|  155|7.809|0.021| 6.01899| 0.12383|
SDSS J130202.06-015135.0|51692-0339-331 | 9.46999|0.14042| 10651|   69|8.000|0.042| 9.13484| 0.32404|
SDSS J130234.44+101239.0|53883-1793-508 | 2.57083|0.11275| 42057|  681|7.852|0.075| 2.40811| 0.16074|
SDSS J130238.02+275125.7|54153-2242-324 | 6.95064|0.17361|  9496|   57|7.786|0.071| 5.81205| 0.30536|
SDSS J130247.98-005002.7|51986-0294-293 |12.36938|0.08529| 10529|   44|8.052|0.028|12.57163| 0.30191|
SDSS J130248.85+375155.2|53800-2018-175 | 9.87347|0.08453| 13218|  108|8.184|0.022|10.22083| 0.20439|
SDSS J130327.39+194910.1|54499-2616-513 |11.77302|0.19217|  6749|   81|8.056|0.149|12.49242| 1.34698|
SDSS J130407.75+004331.9|51986-0294-377 | 9.26232|0.18451|  9941|   59|8.338|0.054| 8.60690| 0.41942|
SDSS J130442.92+181628.1|54479-2603-418 | 3.63365|0.22092| 15078|  276|7.872|0.051| 3.54962| 0.16770|
SDSS J130501.56+173143.0|54479-2603-437 | 2.95315|0.21620| 16207|  298|8.009|0.054| 3.29656| 0.16598|
SDSS J130550.96+201450.3|54502-2617-385 | 7.47499|0.18848|  8642|   57|7.865|0.078| 6.98222| 0.40182|
SDSS J130602.76+561535.1|52781-1318-004 | 4.83940|0.09666| 18504|  297|7.898|0.052| 4.51089| 0.21387|
SDSS J130606.98+181123.1|54479-2603-532 |13.64274|0.15578|  8418|   43|8.425|0.054|13.02460| 0.63037|
SDSS J130716.06+381254.8|54584-2925-244 | 3.40180|0.26435| 15282|  274|8.117|0.043| 3.48652| 0.15170|
SDSS J130738.81+151916.3|53089-1772-451 | 4.07219|0.16067| 18294|  236|7.865|0.042| 3.67125| 0.14034|
SDSS J130744.42+244003.5|54234-2663-345 | 4.85677|0.13717| 15585|  208|7.978|0.038| 4.79611| 0.17140|
SDSS J130820.81+001330.2|54652-2901-391 |10.08791|0.10858| 14878|  138|8.056|0.020|10.23471| 0.21762|
SDSS J130842.43+013445.7|52027-0524-019 | 8.89679|0.13588|  8073|   44|7.864|0.065|13.57359| 0.64680|
SDSS J130846.75+493000.8|52753-1281-431 | 2.38554|0.22482| 32208|  249|7.847|0.056| 2.19858| 0.10572|
SDSS J130900.34+045722.9|52439-0849-637 | 6.04037|0.16543| 12803|  256|8.172|0.057| 6.69608| 0.33406|
SDSS J130900.74-005434.3|54625-2926-255 | 3.47274|0.24010| 19974|  215|8.003|0.033| 3.44775| 0.10650|
SDSS J130907.15+000626.4|51986-0294-513 | 6.79949|0.20991| 10646|   84|8.190|0.050| 7.27288| 0.32562|
SDSS J130920.77+072954.7|54507-1795-492 | 3.47808|0.14591| 25369|  224|7.698|0.032| 3.25416| 0.10074|
SDSS J130941.69-011506.4|54652-2901-243 | 9.57405|0.10312| 17801|  295|7.626|0.053| 7.67817| 0.37753|
SDSS J130950.06+371532.0|53815-2032-301 |10.25872|0.11267|  9470|   39|7.929|0.046| 9.92435| 0.35384|
SDSS J130957.60+350947.3|53799-2016-102 |20.85848|0.04771| 10998|   41|8.124|0.020|22.42701| 0.40171|
SDSS J131007.88-015956.0|51692-0339-629 | 4.87268|0.19357| 10917|  100|7.700|0.053| 5.84893| 0.25572|
SDSS J131023.76+140419.9|53089-1772-108 |17.92180|0.06375|  8576|   24|7.953|0.031|18.47930| 0.44310|
SDSS J131028.05+164935.5|54479-2603-070 | 7.89844|0.13633|  9535|   52|8.045|0.058| 8.13451| 0.37404|
SDSS J131033.26+644032.9|52072-0602-554 | 1.00461|0.16222| 39722| 1166|7.161|0.129| 0.76778| 0.09419|
SDSS J131051.10+121412.7|53116-1696-631 |10.63772|0.13895|  8352|   50|7.984|0.068|10.45764| 0.54360|
SDSS J131102.74+445134.5|53083-1374-636 | 5.94031|0.13951| 12212|  166|8.128|0.046| 6.21358| 0.25349|
SDSS J131108.20-005831.0|54625-2926-139 | 3.05123|0.30453| 16086|  311|7.932|0.058| 2.74300| 0.14547|
SDSS J131142.80+391550.8|54584-2925-161 | 2.70303|0.13319| 36360|  227|7.807|0.035| 2.16406| 0.06676|
SDSS J131201.48+394827.9|54584-2925-481 | 3.91981|0.13460| 11007|   58|8.090|0.028| 6.68490| 0.16493|
SDSS J131257.48+403022.4|54584-2925-530 | 1.67753|0.26124| 17782|  215|7.755|0.039| 2.36250| 0.08374|
SDSS J131400.76+250535.4|54234-2663-504 | 5.66831|0.17126| 11286|  141|8.156|0.053| 6.10394| 0.30395|
SDSS J131420.62+070051.1|54507-1797-221 |10.84361|0.13159|  9660|   40|7.990|0.044|10.69706| 0.37154|
SDSS J131421.50+305050.5|53852-2104-246 | 7.11565|0.13234| 10247|   60|8.017|0.049| 7.32580| 0.29367|
SDSS J131446.20+383725.6|54584-2925-053 | 6.13995|0.12327| 17911|  129|8.416|0.022| 5.90758| 0.13389|
SDSS J131447.40+022558.3|52295-0525-546 | 2.47242|0.20791| 18602|  241|7.946|0.041| 3.41646| 0.12980|
SDSS J131518.60-022826.7|51990-0340-114 | 4.65028|0.22779| 13602|  466|7.973|0.060| 4.68702| 0.30145|
SDSS J131521.53+181359.4|54506-2618-199 | 6.65859|0.19212| 10031|   77|7.994|0.073| 6.22637| 0.35480|
SDSS J131557.49+100424.8|53851-1798-476 | 1.26329|0.22972| 43346| 1189|7.758|0.123| 1.28638| 0.14201|
SDSS J131738.70+040600.5|52376-0851-214 | 9.40851|0.16589|  9226|   56|8.094|0.065| 9.20847| 0.48068|
SDSS J131922.71+472329.0|53062-1461-524 | 6.47041|0.08786|  8996|   38|7.958|0.047|10.13190| 0.36706|
SDSS J131924.61+283029.3|53471-2002-218 | 4.16212|0.18289| 23853|  344|7.980|0.048| 3.86840| 0.17844|
SDSS J131940.84+014809.1|52312-0526-194 | 3.84531|0.14912| 22143|  246|7.829|0.034| 3.61933| 0.11839|
SDSS J131951.00+643309.2|52056-0603-429 | 6.09980|0.06144| 27496|  174|7.845|0.028| 5.37901| 0.14074|
SDSS J132010.48+340249.9|53818-2093-603 | 1.71010|0.14131| 33131|  309|7.816|0.068| 1.87994| 0.11080|
SDSS J132011.39+471222.1|53062-1461-584 |12.59168|0.09911|  7835|   35|7.946|0.053|12.51566| 0.49897|
SDSS J132044.68+001854.9|51984-0296-497 | 7.29791|0.14365| 20448|  179|8.404|0.026| 6.67480| 0.17884|
SDSS J132116.71+143924.7|53112-1773-595 | 4.59867|0.18210| 16718|  198|7.893|0.038| 4.08164| 0.14106|
SDSS J132118.11+551644.0|52722-1040-604 | 5.34191|0.13621| 20719|  321|8.341|0.047| 4.99360| 0.23445|
SDSS J132156.58+653955.3|54616-2460-299 | 6.67953|0.20591|  9064|   61|8.319|0.067| 7.17011| 0.41634|
SDSS J132159.59+334507.1|53534-2112-368 |13.72841|0.14669|  8909|   52|8.584|0.058|13.78254| 0.76373|
SDSS J132232.12+641545.8|52056-0603-477 | 2.69242|0.06130| 29069|  154|7.379|0.028| 3.34466| 0.09317|
SDSS J132401.80+004744.3|51959-0297-399 | 1.53151|0.30021| 29282|  355|7.670|0.066| 1.75149| 0.10593|
SDSS J132411.33+340028.8|53534-2112-447 | 7.17940|0.14767|  8967|   55|7.884|0.071| 6.66450| 0.35495|
SDSS J132425.56+663441.8|54616-2460-433 | 2.05630|0.23337| 22185|  482|7.865|0.066| 1.77297| 0.11114|
SDSS J132434.39+072525.3|53556-1799-497 | 4.85384|0.11708| 27586|  144|7.858|0.023| 4.29115| 0.09258|
SDSS J132435.13+622637.7|52327-0784-561 |15.79608|0.04676|  9954|   23|8.009|0.023|15.90884| 0.29927|
SDSS J132436.25+185721.4|54506-2619-178 | 2.24137|0.16662| 30138|  280|7.837|0.057| 2.03845| 0.09982|
SDSS J132436.89+085754.0|53884-1800-206 |17.21131|0.08506|  8208|   30|7.909|0.043|17.21623| 0.55676|
SDSS J132439.71-031923.5|51690-0341-020 | 4.24815|0.22258| 14531|  376|7.875|0.062| 3.92783| 0.23644|
SDSS J132441.14+135330.7|53759-1774-176 | 0.93256|0.16372| 67857| 3171|7.335|0.139| 0.87687| 0.12761|models with C/N/O
SDSS J132512.98+085210.1|53884-1800-203 |13.30647|0.12909|  9773|   40|8.422|0.037|14.87192| 0.51439|
SDSS J132546.98+100218.8|53884-1800-403 | 1.67780|0.16185| 44369| 1011|7.749|0.100| 1.60490| 0.14571|
SDSS J132600.30+504418.7|53430-1667-011 | 4.69385|0.14808| 13132|  335|8.125|0.075| 4.84371| 0.31194|
SDSS J132627.15+100744.9|53884-1800-460 | 5.62632|0.25090|  9764|   70|7.880|0.077| 5.53280| 0.32425|
SDSS J132629.59+571131.6|52759-1320-512 | 0.38796|0.22905|140000|    0|8.000|0.000| 0.65984| 0.00000|fixed Teff
SDSS J132635.03+050404.2|52375-0852-472 | 9.88353|0.17738|  6823|   73|8.096|0.131|15.02839| 1.46142|
SDSS J132641.60+592140.5|52411-0959-462 | 3.36611|0.10369| 28679|  192|7.909|0.034| 3.20726| 0.09970|
SDSS J132645.42+091056.4|53884-1800-162 | 5.52003|0.19791|  8714|   58|7.694|0.084| 7.30116| 0.44419|
SDSS J132648.66+072906.8|53556-1799-546 | 5.74522|0.11892| 27733|  154|8.352|0.026| 5.42797| 0.13814|
SDSS J132742.07+575506.4|52411-0959-051 |24.63674|0.05329|  6706|   42|7.934|0.081|24.13562| 1.40598|
SDSS J132811.45+463050.8|53063-1463-467 | 7.70848|0.08227| 13723|  269|7.984|0.030| 7.43839| 0.25826|
SDSS J132818.42+204039.4|54230-2653-293 | 5.05644|0.10829| 18371|  181|7.885|0.032| 4.58766| 0.13456|
SDSS J132904.18+392756.3|53475-1977-640 |10.04143|0.11571|  7809|   47|7.837|0.073|10.01200| 0.53142|
SDSS J132918.73-023819.2|52426-0911-269 |10.21728|0.28890|  8811|   70|8.463|0.081|12.17306| 0.88598|
SDSS J132926.05+254936.5|54208-2245-307 |11.51292|0.13395| 28674|  312|9.365|0.061| 9.99817| 0.71393|
SDSS J132927.25+222418.5|54230-2653-369 | 4.92495|0.18295| 10263|   80|7.870|0.065| 4.78450| 0.24524|
SDSS J132937.15-013430.5|52426-0911-339 |18.53400|0.12458|  7224|   44|7.937|0.073|17.46331| 0.93763|
SDSS J133038.06+544524.5|52724-1041-567 |20.70813|0.04934|  7472|   49|7.825|0.082|17.59627| 1.03250|
SDSS J133055.27+522156.9|53433-1668-458 | 3.58846|0.15400| 15451|  348|8.023|0.061| 3.70000| 0.21386|
SDSS J133137.06+010632.1|51955-0298-368 | 2.39245|0.16471| 36142|  454|7.827|0.071| 2.14153| 0.13154|
SDSS J133137.57+184354.4|54230-2641-181 | 3.42803|0.09767| 34639|  199|7.908|0.039| 3.24349| 0.11334|
SDSS J133207.33+665453.4|51989-0497-346 | 4.02633|0.06986| 28277|  204|7.937|0.035| 3.78301| 0.12168|
SDSS J133249.08+504207.9|53433-1668-145 | 4.65929|0.12695| 15625|  275|8.121|0.046| 4.89473| 0.22242|
SDSS J133304.06+064933.5|54156-1801-184 |14.44640|0.22601|  7652|   59|8.453|0.083|15.36681| 1.11289|
SDSS J133316.30+155042.5|54154-2606-053 |13.75098|0.17787|  8501|   66|8.423|0.082|12.20769| 0.87361|
SDSS J133336.04+091704.9|53885-1802-263 | 8.77356|0.20614| 14026|  349|8.300|0.049| 6.07986| 0.31965|
SDSS J133350.16+371913.5|53858-2101-345 | 4.60367|0.21549| 10515|  105|7.808|0.074| 4.18041| 0.24093|
SDSS J133409.24+660108.6|54616-2460-145 |18.53402|0.11091|  6040|  157|8.218|0.356|18.02118| 4.29869|
SDSS J133416.81+064758.2|54156-1801-186 |10.81974|0.22849|  7869|   66|8.172|0.095|10.65381| 0.80112|
SDSS J133501.10+360959.5|53858-2101-273 |12.61821|0.07802| 10016|   28|7.973|0.027|12.51871| 0.26796|
SDSS J133514.52+505012.3|53433-1669-350 | 3.20317|0.07593| 37886|  385|7.768|0.049| 2.64384| 0.11823|
SDSS J133537.04+293208.2|53473-1978-568 | 4.87870|0.15347| 13654|  469|7.891|0.050| 4.43470| 0.26058|
SDSS J133546.81+521255.2|53433-1668-607 | 8.77729|0.06169| 17808|  112|7.977|0.020| 8.47445| 0.15643|
SDSS J133548.94+072707.7|54156-1801-510 | 7.83194|0.18559|  9575|   44|8.020|0.049| 7.43558| 0.28838|
SDSS J133605.27+461105.3|53082-1465-360 | 4.59193|0.08297| 21081|  236|7.912|0.034| 4.60430| 0.14795|
SDSS J133619.71-025445.3|52426-0911-105 | 5.47104|0.18317| 13851|  389|8.383|0.063| 5.95350| 0.37846|
SDSS J133620.80+352325.1|53762-1993-617 | 1.43896|0.10192| 70311| 2200|7.601|0.100| 1.41313| 0.14546|
SDSS J133630.53+362348.0|53858-2101-224 |28.18161|0.05513|  6779|   29|7.863|0.055|26.42785| 1.04694|
SDSS J133652.06+372720.9|53472-2005-086 |23.25192|0.07296|  7729|   46|8.282|0.066|20.49462| 1.12411|
SDSS J133722.72+531330.2|52725-1042-175 | 7.64531|0.10483| 10019|   63|8.064|0.060| 8.08094| 0.38825|
SDSS J133725.23+395238.6|53091-1464-055 | 8.69931|0.05239|  8462|   29|7.519|0.046|12.59949| 0.42835|
SDSS J133734.09+270049.6|54208-2245-606 | 2.57667|0.21494| 24146|  415|7.875|0.057| 2.43103| 0.13315|
SDSS J133757.13+611037.7|52319-0786-391 |22.81565|0.10925|  5956|  225|8.737|0.461|32.40459|11.30559|
SDSS J133824.21+115430.4|53502-1700-498 | 2.48803|0.19800| 36408|  360|7.824|0.055| 2.21018| 0.10630|
SDSS J133831.75-002328.0|51955-0298-024 | 8.35387|0.23338| 11937|  106|8.015|0.035| 8.27036| 0.24839|
SDSS J133907.10+232435.8|54230-2666-274 | 4.13684|0.17883| 14283|  421|7.908|0.060| 3.84437| 0.23797|
SDSS J133947.74-002003.6|51671-0299-194 |10.60293|0.27887|  7937|   53|8.130|0.076|10.88767| 0.65474|
SDSS J134007.00+204457.3|54231-2654-162 | 9.12637|0.13743|  8166|   66|8.012|0.094| 9.45843| 0.66823|
SDSS J134027.10+322823.9|53468-2109-034 |14.04048|0.08202|  8857|   33|7.992|0.042|13.92295| 0.45758|
SDSS J134059.00+084407.5|54614-2928-168 | 1.02328|0.44788| 25965|  426|8.090|0.063| 1.73919| 0.10312|
SDSS J134127.64+075229.4|54152-1803-372 | 5.31833|0.10365| 26711|  133|7.822|0.020| 4.88383| 0.09297|
SDSS J134142.53+661707.4|54616-2460-077 | 2.94162|0.18325| 23759|  370|7.938|0.051| 2.39670| 0.11744|
SDSS J134238.58-011100.7|52433-0913-330 | 6.60720|0.12873| 13666|  356|7.901|0.038| 6.06584| 0.27241|
SDSS J134324.82+210059.5|54231-2654-115 | 2.13548|0.28356| 25311|  490|7.795|0.070| 2.05928| 0.13561|
SDSS J134333.65+231403.3|54230-2666-143 | 4.02814|0.16673| 10424|   92|7.845|0.068| 5.77214| 0.31275|
SDSS J134422.63+271009.8|54616-2929-194 | 1.46333|0.14606| 30853|  150|7.356|0.033| 1.61088| 0.04994|
SDSS J134426.85+440833.3|52814-1345-361 | 2.28756|0.07267|104347| 5504|7.725|0.132| 1.68942| 0.25680|
SDSS J134430.11+032423.2|52025-0529-572 | 4.83361|0.10248| 26418|  158|7.854|0.023| 4.47069| 0.09829|
SDSS J134435.27+191343.6|54232-2642-627 | 4.52582|0.18314| 13520|  379|7.926|0.050| 4.81208| 0.25679|
SDSS J134437.93+113340.4|53142-1701-240 | 3.48568|0.18349| 23727|  350|8.001|0.048| 3.21291| 0.14907|
SDSS J134445.68+271138.0|53474-2017-042 | 6.95527|0.14271|  9284|   62|7.920|0.076| 7.21441| 0.41553|
SDSS J134501.72+151008.4|53858-1776-571 | 2.25492|0.16608| 26781|  276|7.897|0.042| 2.48385| 0.09777|
SDSS J134509.52-005731.2|52433-0913-410 | 1.88730|0.17323| 41101|  732|7.733|0.084| 1.70559| 0.12777|
SDSS J134523.22+643615.5|52079-0604-459 | 3.58310|0.17071| 18869|  363|8.041|0.061| 3.44459| 0.19575|
SDSS J134540.19+165611.3|54233-2742-386 | 2.90713|0.13121| 29694|  217|7.811|0.042| 2.59828| 0.09842|
SDSS J134550.93-005536.5|51666-0300-288 | 9.82025|0.10505| 11770|   83|8.066|0.028|10.35255| 0.26207|
SDSS J134601.49+310501.0|53503-2024-269 | 4.99009|0.21413| 12198|  232|8.134|0.064| 5.76753| 0.32460|
SDSS J134610.23+492737.1|53433-1669-046 | 3.95388|0.11862| 20030|  371|8.060|0.057| 3.97709| 0.21010|
SDSS J134620.08-005408.7|52433-0913-441 | 3.31730|0.27357| 17013|  335|8.013|0.062| 3.65715| 0.20310|
SDSS J134637.45+070004.6|54152-1803-557 | 2.73527|0.22986| 22144|  348|7.926|0.048| 2.64038| 0.12107|
SDSS J134639.23+183447.7|54589-2930-196 | 1.96446|0.49528| 22402|  477|7.950|0.066| 1.63262| 0.10214|
SDSS J134701.30+255256.4|53535-2115-390 |15.44357|0.09477|  7076|   49|7.894|0.085|14.52849| 0.88619|
SDSS J134705.92+241857.5|54230-2666-570 | 5.16854|0.18095|  9665|   52|8.155|0.054| 7.77390| 0.34920|
SDSS J134713.38+092311.9|53886-1804-533 | 7.00037|0.14847|  9070|   46|8.171|0.052|10.59091| 0.45727|
SDSS J134723.00+523215.4|52465-1043-240 | 3.08872|0.16479| 20648|  423|7.853|0.062| 2.62157| 0.15068|
SDSS J134734.82-005226.5|51666-0300-245 | 4.88019|0.15165| 21526|  242|7.995|0.034| 4.25371| 0.13864|
SDSS J134739.43+265509.8|54616-2929-080 | 2.71326|0.18082| 22661|  282|7.905|0.039| 2.61699| 0.09802|
SDSS J134804.99+143227.3|53857-1777-426 | 5.80835|0.28841|  9848|   75|8.019|0.077| 6.13986| 0.37463|
SDSS J134831.61+352559.4|53818-2028-536 | 4.17819|0.13596| 22717|  201|7.928|0.028| 4.07298| 0.10996|
SDSS J134846.64+180350.4|54589-2930-179 | 1.70856|0.44375| 19251|  400|7.979|0.065| 1.83247| 0.11118|
SDSS J134847.01+065124.9|54152-1803-037 | 2.59480|0.12746| 26305|  217|7.420|0.031| 2.65608| 0.08517|
SDSS J134851.16+461849.9|53083-1466-325 | 9.89688|0.10417|  8678|   49|8.128|0.061|10.66231| 0.52452|
SDSS J134920.68+273508.4|54574-2904-104 | 3.18244|0.08808| 30744|  143|7.834|0.031| 2.99352| 0.08005|
SDSS J134939.28+434304.0|52814-1345-579 | 2.86186|0.14190| 26210|  424|8.069|0.064| 2.78978| 0.16686|
SDSS J134944.52+275522.1|53848-2114-514 |33.32863|0.05283|  7314|   30|8.323|0.047|31.10768| 1.23781|
SDSS J135005.32+272545.7|54616-2929-051 | 7.18315|0.23906| 14473|  371|8.740|0.048| 6.37323| 0.35578|
SDSS J135020.07+435750.5|52814-1345-561 | 6.61863|0.06151| 21381|  197|7.875|0.028| 5.86681| 0.15643|
SDSS J135036.05+072352.5|53875-1805-426 | 8.83518|0.20078|  9817|   41|8.141|0.041| 9.17667| 0.31639|
SDSS J135118.34+181901.2|54580-2905-114 | 6.99986|0.11590| 16064|  125|7.952|0.023| 6.99515| 0.15051|
SDSS J135120.28+545742.6|52791-1322-018 |14.24539|0.04398| 11507|   62|7.958|0.023|15.10865| 0.29803|
SDSS J135132.46+173613.5|54589-2930-047 | 1.75828|0.44757| 23956|  514|7.857|0.071| 1.46606| 0.09922|
SDSS J135155.65+075458.1|53875-1805-443 | 0.89806|0.24024| 47604| 1399|7.602|0.118| 1.16060| 0.12814|
SDSS J135201.99-005419.0|51666-0300-045 |14.63704|0.13017|  7183|   67|8.184|0.110|16.29496| 1.38636|
SDSS J135211.00+652457.1|51989-0497-041 |16.53698|0.03654| 11782|   58|8.025|0.020|17.62265| 0.31336|
SDSS J135316.92+183237.9|54580-2905-040 | 5.93571|0.11276| 17158|  141|7.978|0.026| 5.73953| 0.13568|
SDSS J135331.36+215920.5|54527-2769-558 | 5.13979|0.14078| 18000|  161|7.978|0.029| 4.96050| 0.13200|
SDSS J135334.87+292857.7|53854-2116-143 |16.95092|0.10072|  7531|   60|8.207|0.091|16.52268| 1.18798|
SDSS J135342.38+165651.4|54259-2743-371 | 9.83565|0.07169|  8858|   22|7.825|0.030|14.38765| 0.32488|
SDSS J135342.67+255201.7|53535-2115-628 | 1.82185|0.16572| 31038|  294|7.832|0.064| 1.94462| 0.10625|
SDSS J135347.55+183059.5|54580-2905-037 | 8.57904|0.08097| 16436|  100|7.906|0.019| 8.19270| 0.14395|
SDSS J135405.03+573057.1|52668-1158-148 | 8.59420|0.15769|  8465|   66|8.089|0.086| 8.87488| 0.59710|
SDSS J135406.24+075748.0|53875-1805-566 | 1.38670|0.23956| 41077|  913|7.910|0.104| 1.45641| 0.13132|
SDSS J135425.51+273607.6|53820-2118-198 | 6.24007|0.15281| 10039|   71|7.976|0.067| 6.45271| 0.33732|
SDSS J135450.21-005149.1|51942-0301-254 |20.08417|0.11513|  7515|   40|8.238|0.061|19.27852| 0.95329|
SDSS J135453.75-011517.9|52721-0914-446 | 4.14789|0.24437| 18690|  263|7.897|0.045| 3.71290| 0.15398|
SDSS J135459.89+010819.3|51942-0301-324 |10.87597|0.12317| 11659|   64|7.993|0.023|11.63625| 0.23297|
SDSS J135523.92+085645.4|54175-1807-310 | 1.55776|0.17190| 33431|  246|7.346|0.054| 1.68965| 0.08545|
SDSS J135530.60+463324.9|52723-1285-208 | 7.76970|0.07578| 12799|  184|8.013|0.046| 7.50557| 0.28329|
SDSS J135531.89+333449.9|54115-2117-541 | 8.52515|0.16697|  9203|   57|8.283|0.062| 7.93090| 0.42380|
SDSS J135539.90-011406.7|51942-0301-250 | 3.07442|0.33287| 15172|  357|7.969|0.062| 3.38836| 0.19861|
SDSS J135548.29+352555.1|53467-1838-385 | 6.80010|0.14025| 10175|   59|7.985|0.051| 6.63201| 0.27108|
SDSS J135557.99+280419.4|53820-2118-500 | 6.62287|0.18103|  8256|   56|7.686|0.087| 6.48227| 0.40338|
SDSS J135618.48+145348.0|53883-1778-526 | 7.41159|0.21673|  9352|   54|7.994|0.063| 7.20961| 0.35529|
SDSS J135633.10+585319.6|52668-1158-576 |15.84995|0.12784|  7232|   74|8.361|0.115|15.42750| 1.46199|
SDSS J135639.76-092020.9|54628-2716-312 |11.86098|0.11928|  8700|   34|8.034|0.044|12.28498| 0.42514|
SDSS J135647.65+014448.3|52028-0531-222 | 3.89015|0.26090| 16199|  254|7.880|0.048| 4.14716| 0.18187|
SDSS J135659.28+164642.8|54259-2743-533 | 8.60298|0.14669|  8469|   50|8.002|0.067| 9.18986| 0.47299|
SDSS J135717.44+081548.6|53559-1806-013 | 3.94844|0.23240| 31481|  396|8.657|0.090| 3.84858| 0.32874|
SDSS J135733.28+060757.9|54176-1808-313 | 2.94486|0.18949| 22356|  357|7.891|0.049| 2.99184| 0.14026|
SDSS J135745.99+501953.9|54553-1670-542 | 6.26659|0.12685| 10717|   80|8.104|0.046| 6.76490| 0.27380|
SDSS J135751.46+561103.3|52797-1323-564 | 6.31092|0.08400| 16852|  132|7.967|0.025| 6.18847| 0.14331|
SDSS J135802.25+022631.3|52028-0531-470 | 5.41486|0.20136| 16639|  179|7.976|0.033| 5.07791| 0.15586|
SDSS J135824.62+472931.6|52723-1285-492 | 6.28373|0.12809| 10523|   91|7.957|0.061| 6.09955| 0.30164|
SDSS J135855.06+101112.6|54175-1807-419 | 8.24940|0.19127|  8901|   45|8.088|0.054| 8.74721| 0.38188|
SDSS J135912.12-021531.1|52721-0914-040 | 3.54609|0.16598| 24721|  468|8.004|0.066| 2.86748| 0.17948|
SDSS J135922.66+490249.3|54553-1670-041 | 6.06405|0.09110|  9940|   50|8.113|0.048| 9.26829| 0.37256|
SDSS J135925.32-003426.4|51942-0301-151 |12.60225|0.10713| 10616|   39|8.294|0.025|13.41022| 0.31093|
SDSS J140004.68+643128.4|51984-0498-234 | 3.93724|0.10324| 10896|   94|7.880|0.048| 6.28127| 0.25719|
SDSS J140006.14+104700.4|53144-1702-015 | 9.77777|0.14351|  9310|   52|8.210|0.057|10.86938| 0.52320|
SDSS J140006.81+054719.1|54176-1808-130 | 6.71330|0.23768|  7769|   62|7.523|0.108| 7.03471| 0.53594|
SDSS J140010.29+610227.1|52320-0787-531 | 4.60267|0.10655| 16790|  268|7.926|0.051| 4.16776| 0.19198|
SDSS J140014.10+160948.5|54259-2743-637 | 3.87231|0.22348| 15547|  352|8.139|0.057| 4.13382| 0.23438|
SDSS J140015.47+162046.3|54259-2743-631 | 6.68655|0.23182| 10224|   74|8.154|0.062| 6.92889| 0.36125|
SDSS J140023.80+232830.8|54529-2784-440 | 4.83444|0.17664| 16873|  165|8.138|0.029| 4.77072| 0.13400|
SDSS J140115.24+183334.8|54508-2756-631 | 1.25584|0.17782| 33627|  354|7.280|0.077| 1.18006| 0.08490|
SDSS J140128.14+182006.1|54508-2756-036 | 6.91978|0.15240| 10976|  102|7.993|0.050| 6.59760| 0.28081|
SDSS J140213.34+451142.4|53115-1467-373 | 5.39831|0.06409| 21548|  219|7.990|0.031| 5.28121| 0.15678|
SDSS J140321.58+482253.6|53446-1671-250 | 2.63437|0.19762| 28909|  383|7.897|0.069| 2.06559| 0.12801|
SDSS J140327.76+002119.6|51942-0301-626 | 1.52308|0.11460| 63584| 1728|7.585|0.086| 1.61705| 0.14250|models with C/N/O
SDSS J140328.53+021030.9|52028-0531-036 | 4.67747|0.22132| 15556|  333|8.062|0.058| 4.61491| 0.25628|
SDSS J140343.72+520649.7|52468-1044-164 |23.60307|0.05324|  7473|   29|7.860|0.047|21.10420| 0.73287|
SDSS J140350.78+321859.8|54180-2121-520 | 2.75905|0.11012| 34453|  236|7.766|0.047| 2.39950| 0.10178|
SDSS J140354.01+433454.8|53115-1467-258 | 4.91766|0.08397| 21311|  229|7.981|0.032| 4.75336| 0.14587|
SDSS J140402.74+363916.8|54590-2931-357 | 2.66728|0.20994| 19999|  347|7.760|0.054| 1.99603| 0.09899|
SDSS J140433.54+074211.4|54176-1808-603 | 4.45624|0.12512| 23947|  184|7.900|0.025| 4.11309| 0.10048|
SDSS J140438.96+524326.3|52468-1044-483 |10.80331|0.09753|  8033|   61|7.968|0.088|10.14905| 0.66327|
SDSS J140528.44+602234.7|52320-0787-594 | 6.77704|0.09147| 14318|  273|8.036|0.031| 6.47187| 0.23324|
SDSS J140600.41-020525.1|52443-0915-595 | 5.67570|0.17939| 14096|  372|7.904|0.048| 4.81629| 0.25095|
SDSS J140603.32+563531.3|52669-1159-096 | 5.77987|0.11651| 16508|  250|8.257|0.043| 5.97278| 0.25613|
SDSS J140617.23+181248.2|54523-2758-357 |22.72474|0.10904|  7248|   32|8.262|0.051|20.65388| 0.86852|
SDSS J140625.56+160827.9|54231-2745-360 |17.87106|0.12066|  6549|   72|7.616|0.148|14.52378| 1.42963|
SDSS J140630.95+343841.6|53471-1839-357 | 8.06661|0.08339| 12179|  115|8.010|0.035| 8.32176| 0.24180|
