Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J123512.97+362323.3|55307-3969-0378| 9.71148|0.19854|  7813|   52|7.801|0.083| 8.54503| 0.50903|
SDSS J123519.06+575949.5|56442-6837-0996| 1.86271|0.18857| 48003| 1826|7.701|0.153| 1.01134| 0.14134|
SDSS J123531.64+643734.3|56741-6973-0815| 2.28767|0.17732| 26837|  317|7.877|0.048| 2.17295| 0.09769|
SDSS J123549.86+154319.0|56013-5404-0894| 2.33188|0.16605| 21076|  227|7.167|0.033| 2.37243| 0.08365|
SDSS J123602.42+664445.2|56720-7120-0272| 3.30935|0.16816| 16320|  231|7.991|0.042| 3.45723| 0.13568|
SDSS J123647.46+560438.8|56426-6832-0379| 2.84786|0.16483| 23124|  286|7.822|0.039| 2.62896| 0.09931|
SDSS J123723.84+051008.7|55685-4834-0171| 2.79907|0.17973| 25950|  227|7.860|0.033| 2.48469| 0.07788|
SDSS J123747.56+290821.9|56341-6478-0324| 4.92418|0.16050| 19451|  209|7.821|0.034| 4.74758| 0.15260|
SDSS J123819.76+005248.3|55647-3848-0918| 6.29922|0.26428|  8815|   64|8.145|0.077| 6.21397| 0.38764|
SDSS J123827.80+312138.3|56358-6482-0444| 1.21629|0.17064| 57044| 1876|7.554|0.116| 1.08474| 0.12288|
SDSS J123832.85-004529.8|55647-3848-0130|12.21574|0.23007|  6546|   90|7.882|0.180|10.63693| 1.29238|
SDSS J123846.73+170620.6|56035-5854-0264| 2.69221|0.15562| 31637|  148|7.781|0.033| 2.43983| 0.06996|
SDSS J123851.52+251149.9|56337-5984-0340| 4.42263|0.14261| 17549|  157|7.917|0.029| 4.14057| 0.10851|
SDSS J123852.50+030216.3|55649-4754-0712| 2.69714|0.36179| 16907|  235|7.670|0.044| 2.66213| 0.10699|
SDSS J123852.50+402947.8|57424-8836-0541| 4.53089|0.24694| 14093|  522|8.141|0.052| 3.81275| 0.24191|
SDSS J123857.92+125623.9|56010-5405-0174| 2.64980|0.25864| 26067|  245|7.899|0.036| 2.41865| 0.08232|
SDSS J123914.92+190952.3|56045-5853-0024| 2.38574|0.21803| 26752|  256|7.798|0.039| 2.04978| 0.07537|
SDSS J123916.61+502657.2|57097-7415-0581| 3.20242|0.18812| 15021|  241|7.990|0.040| 3.29874| 0.12835|
SDSS J123928.34+133738.5|56010-5405-0158| 0.86193|0.26402| 34808|  358|7.239|0.069| 0.85782| 0.05526|
SDSS J123953.14+162929.9|56035-5854-0208| 3.43277|0.16566| 22515|  230|7.943|0.032| 3.27657| 0.10091|
SDSS J124016.83+373532.7|55307-3969-0844| 2.31933|0.33278| 19053|  325|7.938|0.054| 2.35578| 0.11816|
SDSS J124026.12+095912.1|55955-5406-0080| 5.53860|0.13394| 24168|  128|7.865|0.018| 5.01428| 0.08772|
SDSS J124026.52+372346.7|55307-3969-0142| 5.56403|0.11517| 17571|  123|7.988|0.022| 5.46264| 0.11079|
SDSS J124038.83+152859.9|56038-5408-0352| 3.34673|0.22867| 23176|  221|7.951|0.030| 3.26756| 0.09540|
SDSS J124046.41+573218.8|56443-6836-0340| 2.28383|0.15062| 21325|  256|7.493|0.037| 2.01162| 0.07487|
SDSS J124052.67+391539.8|57424-8836-0418| 3.22314|0.27450| 13620|  358|8.021|0.050| 3.52763| 0.18364|
SDSS J124058.10+063645.9|55926-5407-0250| 3.04299|0.32493| 15152|  246|8.164|0.035| 3.52165| 0.13081|
SDSS J124058.18+375821.1|55307-3969-0884| 3.01781|0.25646| 16519|  210|7.854|0.040| 2.82339| 0.10261|
SDSS J124118.53+474658.2|56371-6666-0574| 3.13583|0.21443| 18016|  306|7.808|0.055| 2.52646| 0.12545|
SDSS J124120.03+073121.4|55926-5407-0270| 4.88078|0.29224| 14147|  246|8.317|0.032| 4.96003| 0.17698|
SDSS J124134.21+422126.9|55618-4702-0846| 1.33540|0.32063| 38770|  743|7.801|0.088| 1.14978| 0.09204|
SDSS J124234.69+321933.8|56358-6482-0225| 4.11760|0.13668| 17126|  157|7.962|0.029| 4.21301| 0.11062|
SDSS J124236.76+171817.0|56035-5854-0066| 7.51674|0.11601| 19223|  140|8.523|0.023| 7.36502| 0.18183|
SDSS J124256.19+215151.6|56089-5985-0932| 3.08455|0.28397| 14801|  338|7.898|0.058| 2.86489| 0.15865|
SDSS J124258.46+292405.4|56341-6478-0098| 1.17898|0.21356| 47388| 1444|7.589|0.122| 1.09212| 0.12456|
SDSS J124319.59+655428.9|56724-6963-0514| 2.50021|0.21945| 23110|  431|7.896|0.059| 2.05916| 0.11617|
SDSS J124329.12+674230.3|56748-6964-0502| 2.25131|0.23646| 24421|  418|7.867|0.058| 1.86221| 0.10360|
SDSS J124341.72+480534.5|56810-7416-0509|12.52898|0.07996| 14587|  366|8.683|0.046|12.54725| 0.67892|
SDSS J124352.76+083616.5|55926-5407-0920| 3.99536|0.28333| 15391|  155|7.945|0.028| 3.82577| 0.10153|
SDSS J124356.23+621145.2|56444-6970-0424| 2.38436|0.23172| 19833|  340|7.751|0.053| 2.05972| 0.10240|
SDSS J124420.58+070057.0|56016-4835-0592| 1.54414|0.17897| 46426|  744|7.679|0.066| 1.41452| 0.08731|
SDSS J124421.43+082305.6|55926-5407-0927| 5.88156|0.09951| 18518|  114|8.012|0.020| 5.54077| 0.10366|
SDSS J124451.48+042724.3|55660-4755-0806| 3.60654|0.20659| 17469|  171|7.808|0.032| 3.57158| 0.10261|
SDSS J124506.96+601019.0|56685-6840-0282| 1.79779|0.07113| 75721| 1737|7.172|0.056| 1.43592| 0.09670|models with C/N/O
SDSS J124511.07+355607.9|55323-3973-0428| 5.63448|0.33754| 17290|  448|8.817|0.050| 4.72014| 0.29682|
SDSS J124542.39+371205.2|55323-3973-0632| 4.54530|0.10954| 21839|  131|7.720|0.018| 4.21803| 0.07432|
SDSS J124551.17+121620.3|55981-5412-0512| 2.14675|0.25341| 25057|  405|7.797|0.057| 1.83200| 0.09903|
SDSS J124553.58+222032.6|56072-5988-0610| 1.93286|0.19995| 35142|  249|7.825|0.045| 1.82092| 0.06995|
SDSS J124619.65-024825.5|55214-3793-0090| 1.69354|0.48985| 21713|  422|7.825|0.059| 1.53882| 0.08596|
SDSS J124633.09+430747.7|57520-8375-0255| 4.39880|0.23620|  9996|   71|8.648|0.059| 7.26323| 0.42505|
SDSS J124650.06+440227.4|57520-8375-0776| 5.18891|0.15300| 11839|  124|8.168|0.038| 5.20446| 0.18921|
SDSS J124704.97+394902.3|55589-3972-0676| 2.32668|0.32041| 20125|  416|7.966|0.063| 2.08563| 0.12062|
SDSS J124713.50+614657.9|56685-6840-0830| 2.05694|0.18384| 18152|  193|7.941|0.034| 3.05457| 0.09535|
SDSS J124727.26+642221.2|56724-6963-0460| 1.96086|0.23043| 26720|  490|7.940|0.074| 1.68532| 0.11537|
SDSS J124732.14+523144.6|57431-8222-0521| 3.87581|0.15631| 10689|   75|8.111|0.044| 5.66378| 0.21910|
SDSS J124740.93+103555.9|55953-5411-0812| 2.73429|0.33733| 18134|  184|7.922|0.033| 2.69918| 0.08129|
SDSS J124741.75+180627.7|56090-5856-0740| 2.16796|0.35303| 23610|  463|7.872|0.064| 1.69973| 0.10377|
SDSS J124750.45+233253.5|56312-5989-0496| 2.27508|0.38966| 22324|  474|7.853|0.065| 1.96175| 0.12125|
SDSS J124807.47+463758.5|56810-7416-0414| 8.58907|0.10403|  9118|   49|8.066|0.058| 8.55161| 0.39464|
SDSS J124824.49+663929.4|56720-7120-0014| 5.66676|0.07001| 19975|  146|8.029|0.023| 5.57914| 0.12057|
SDSS J124836.85+433943.8|56365-6617-0956| 6.62787|0.10753| 16374|  173|8.402|0.027| 6.32846| 0.18384|
SDSS J124838.42+681327.4|56748-6964-0599| 3.62934|0.15745| 16529|  210|8.048|0.038| 3.48853| 0.12512|
SDSS J124901.91+121613.0|55981-5412-0652| 7.53881|0.09718| 15037|  106|7.979|0.018| 7.52803| 0.13221|
SDSS J124902.38+391028.9|55589-3972-0812| 0.85648|0.26649| 35618|  454|7.727|0.076| 1.18601| 0.07782|
SDSS J124906.91+432542.9|56365-6617-0033| 1.80702|0.21706| 37765|  574|8.173|0.074| 1.60119| 0.10444|
SDSS J124915.20+062052.9|56016-4835-0891| 2.02497|0.16689| 39819|  423|7.713|0.047| 1.68081| 0.07304|
SDSS J124916.38+571801.2|56426-6831-0526| 7.91222|0.06583| 22471|  125|8.277|0.017| 7.67458| 0.13377|
SDSS J124920.30+551606.4|56401-6679-0600| 7.68563|0.06405| 15298|   92|8.000|0.016| 7.64416| 0.11913|
SDSS J124933.75+520210.7|56419-6673-0415| 6.36203|0.09213| 22802|  150|8.361|0.021| 6.04566| 0.13144|
SDSS J125102.52+451212.9|56753-7417-0336| 6.08525|0.11274| 14574|  145|7.945|0.022| 5.89852| 0.13338|
SDSS J125109.07+061642.3|56016-4835-0978| 9.30918|0.15284| 14470|  218|8.765|0.028| 8.95265| 0.29532|
SDSS J125119.59+075344.1|55976-5413-0267|10.08926|0.22817|  9785|   56|8.564|0.051| 9.58919| 0.47673|
SDSS J125130.87+433029.3|56371-6619-0428| 2.34820|0.20162| 15158|  262|7.628|0.053| 2.54167| 0.12482|
SDSS J125135.21+292043.9|56363-6481-0174| 5.83364|0.20327| 16681|  125|8.004|0.023| 5.49889| 0.11889|
SDSS J125138.01+233101.2|56312-5989-0392| 5.94130|0.20979| 13014|  197|8.490|0.034| 5.89054| 0.20532|
SDSS J125159.46+364033.5|55323-3973-0892| 4.62616|0.14289| 18515|  115|7.858|0.020| 4.31140| 0.07988|
SDSS J125227.24+111209.2|55982-5415-0542| 2.10902|0.25381| 23163|  436|7.905|0.060| 2.00173| 0.11463|
SDSS J125245.77-015723.3|55241-3794-0476| 4.46116|0.16135| 17171|  129|7.991|0.024| 4.50232| 0.09832|
SDSS J125319.85+333838.2|55320-3974-0362| 9.40085|0.32907|  6841|   75|7.924|0.138| 8.33252| 0.81264|
SDSS J125331.45+265806.6|56334-5972-0505| 8.46607|0.33099|  7433|   66|8.489|0.097| 8.95430| 0.76441|
SDSS J125400.29+581948.1|56420-6835-0388| 1.92920|0.13133| 35631|  277|7.771|0.047| 1.91215| 0.07788|
SDSS J125422.09+273834.1|56340-6480-0182| 3.11981|0.17392| 25574|  183|7.872|0.026| 2.66618| 0.06632|
SDSS J125428.74+251528.9|56312-5989-0746| 1.73174|0.27392| 26692|  291|7.818|0.044| 2.01407| 0.08338|
SDSS J125450.40+551221.4|56401-6679-0756| 1.72606|0.15722| 29039|  214|7.864|0.039| 1.99600| 0.07076|
SDSS J125458.07-021838.3|55222-3779-0062| 8.14100|0.12319| 16621|   84|7.976|0.016| 7.78723| 0.11586|
SDSS J125516.00+161346.2|56014-5414-0930| 6.64116|0.08923| 23434|  116|8.001|0.016| 6.55437| 0.10279|
SDSS J125640.27+512500.2|56419-6673-0174| 3.15126|0.23397| 15931|  192|7.986|0.035| 3.00651| 0.09881|
SDSS J125656.17+450105.6|56753-7417-0126| 4.88397|0.19960| 13905|  301|8.049|0.031| 4.77285| 0.17841|
SDSS J125706.72+613507.9|56444-6970-0086| 3.15211|0.15886| 21381|  271|8.069|0.038| 2.98171| 0.10937|
SDSS J125715.80+311127.6|56358-6484-0672| 1.95953|0.42227| 33137|  311|7.766|0.068| 1.10255| 0.06543|
SDSS J125721.05+192451.4|56092-5857-0144| 2.27822|0.10079| 47479|  684|7.608|0.058| 1.75435| 0.09737|
SDSS J125726.89+065834.7|55689-4836-0796| 3.53346|0.14079| 23360|  177|7.734|0.024| 2.94996| 0.06979|
SDSS J125730.30-001151.0|55337-4051-0508| 1.05169|0.31444| 30294|  378|7.585|0.079| 1.09936| 0.07696|
SDSS J125749.41+650645.4|56724-6963-0238| 7.10858|0.06805| 15159|  111|7.993|0.019| 6.91661| 0.12819|
SDSS J125834.47+301915.3|56358-6484-0276| 3.10583|0.13595| 26055|  169|7.792|0.025| 2.95863| 0.07050|
SDSS J125907.62+635827.0|56687-6823-0510| 3.22594|0.12362| 23288|  227|7.940|0.031| 3.01669| 0.09081|
SDSS J125938.02+603900.0|56447-6967-0426| 2.97456|0.08671| 36984|  233|7.815|0.033| 2.75537| 0.08136|
SDSS J125943.87+680400.9|56748-6964-0800| 3.55181|0.08505| 31219|  118|7.888|0.026| 3.38207| 0.07581|
SDSS J125948.80+382220.2|55302-3976-0196| 3.77090|0.10901| 22773|  208|7.874|0.029| 3.74409| 0.10458|
SDSS J130032.67+414433.9|55681-4704-0692| 6.36175|0.08766| 16093|  109|8.022|0.020| 6.67249| 0.12647|
SDSS J130033.75+661600.8|56724-6963-0841| 3.97636|0.06523| 33349|  100|7.803|0.022| 3.98656| 0.07757|
SDSS J130052.13+192931.1|56046-5860-0400| 2.78164|0.09183| 47612|  460|7.662|0.039| 2.30472| 0.08610|
SDSS J130106.55+311547.0|56358-6484-0878| 1.00870|0.17572| 29647|  202|7.296|0.039| 1.36191| 0.05275|
SDSS J130107.79+292608.2|56358-6484-0122| 4.97192|0.18797| 16428|  140|7.954|0.026| 4.59803| 0.11130|
SDSS J130215.20-000111.5|55337-4051-0646| 3.60015|0.23644| 15049|  178|8.026|0.029| 3.72469| 0.10702|
SDSS J130216.93+085631.6|55978-5417-0812| 2.25629|0.23758| 23305|  381|7.857|0.052| 2.09005| 0.10454|
SDSS J130233.02+261015.2|56334-5972-0116| 8.51281|0.31975|  6711|   61|7.690|0.119| 7.10958| 0.57765|
SDSS J130234.43+101238.8|55982-5415-0004| 2.57083|0.11275| 40256|  444|7.920|0.052| 2.54695| 0.11613|
SDSS J130235.27+520710.9|56419-6673-0014| 6.54749|0.07096| 20046|  112|7.879|0.017| 6.25403| 0.09927|
SDSS J130301.27+365308.1|55330-3978-0444| 5.51543|0.11662| 15469|  151|7.938|0.028| 5.34110| 0.14013|
SDSS J130310.67+033948.4|55682-4758-0218| 6.13992|0.20737| 15157|  185|8.192|0.025| 6.13486| 0.16772|
SDSS J130331.40+114824.3|55983-5419-0222| 3.06306|0.16318| 26361|  203|7.835|0.030| 2.80112| 0.07981|
SDSS J130332.02+541224.3|56425-6760-0442| 7.29635|0.05608| 34666|  162|8.150|0.031| 6.84560| 0.19075|
SDSS J130407.72+004331.7|55337-4051-0782| 9.26232|0.18451|  9923|   37|8.484|0.033| 9.63830| 0.30673|
SDSS J130504.52+653657.5|56449-6826-0490| 3.52461|0.20711| 18657|  303|8.361|0.051| 3.65657| 0.18653|
SDSS J130543.63+411957.6|55705-4706-0587| 1.84305|0.21048| 26645|  326|7.820|0.049| 1.92208| 0.08853|
SDSS J130602.75+561534.8|56426-6831-0004| 4.83940|0.09666| 18197|  143|7.863|0.025| 4.42854| 0.10197|
SDSS J130617.13+160830.4|56037-5418-0010| 5.02727|0.13440| 17895|  127|7.847|0.023| 4.86712| 0.10198|
SDSS J130635.53+535007.5|56425-6760-0360| 6.24715|0.10823| 18245|  141|8.356|0.024| 5.97229| 0.14517|
SDSS J130645.88+485628.8|56413-6755-0162| 0.68800|0.18802| 67932| 4262|7.273|0.195| 0.55052| 0.10939|
SDSS J130715.00+264419.7|56101-5994-0658| 2.13223|0.30298| 20683|  382|7.871|0.056| 1.80591| 0.09396|
SDSS J130719.26+144804.1|56009-5420-0772| 3.75813|0.18467| 17420|  170|7.994|0.031| 3.61968| 0.10244|
SDSS J130740.47+021524.0|55327-4007-0530| 0.62433|0.26170| 76819| 4409|7.191|0.158| 0.46197| 0.08097|
SDSS J130750.64+485536.3|57104-7410-0151| 5.03556|0.20509|  9031|   54|8.040|0.065| 5.41467| 0.27578|
SDSS J130805.91+035424.1|55656-4760-0470| 2.84957|0.22736| 17548|  191|7.868|0.035| 3.02201| 0.09533|
SDSS J130846.74+493000.6|56413-6755-0087| 2.38554|0.22482| 31684|  191|7.828|0.043| 2.19425| 0.08119|
SDSS J130855.75+555527.3|56425-6760-0752| 2.52188|0.14074| 23808|  278|7.749|0.038| 2.31967| 0.08621|
SDSS J130900.72-005434.4|55600-4052-0126| 3.47274|0.24010| 19287|  183|8.009|0.030| 3.52312| 0.10054|
SDSS J130920.72+072954.9|55958-5423-0432| 3.47808|0.14591| 24479|  208|7.671|0.029| 3.23259| 0.09287|
SDSS J130941.71-011506.6|55591-4053-0586| 9.57405|0.10312| 18891|   85|7.955|0.014| 9.05465| 0.12043|
SDSS J131033.24+644032.7|56449-6826-0403| 1.00461|0.16222| 40082|  893|7.021|0.105| 0.66740| 0.06629|
SDSS J131108.20-005831.0|56727-7456-0323| 3.05123|0.30453| 16111|  250|7.996|0.046| 2.80675| 0.12007|
SDSS J131138.40+101228.0|55980-5421-0936| 3.37879|0.29957| 15297|  246|8.017|0.042| 3.03159| 0.12319|
SDSS J131142.77+391550.8|55705-4706-0164| 2.70303|0.13319| 35336|  236|7.805|0.041| 2.17527| 0.07685|
SDSS J131154.92+425451.7|56368-6620-0724| 2.75927|0.16785| 23297|  354|7.762|0.049| 2.22372| 0.10528|
SDSS J131208.13+514159.5|56416-6759-0098| 3.40205|0.14309| 23033|  268|7.923|0.037| 3.15386| 0.11245|
SDSS J131241.61+044609.0|55656-4760-0808| 3.83829|0.27004| 15858|  174|7.902|0.032| 3.28097| 0.09797|
SDSS J131242.62+224504.2|56066-5992-0930| 4.31361|0.12770| 26120|  153|7.941|0.023| 4.05741| 0.08829|
SDSS J131332.12+203039.8|56047-5864-0294| 7.74593|0.14594| 13736|  160|8.475|0.025| 7.33500| 0.18897|
SDSS J131336.80+145910.6|56003-5425-0586| 2.75401|0.21603| 17301|  224|7.925|0.042| 2.81113| 0.10552|
SDSS J131427.92+072250.2|55690-4840-0588| 4.16574|0.23835| 19095|  176|7.788|0.029| 3.50983| 0.09604|
SDSS J131445.10+212655.8|56047-5864-0792| 3.01270|0.27478| 18326|  209|7.933|0.037| 2.75197| 0.09326|
SDSS J131447.40+022558.2|55327-4007-0930| 2.47242|0.20791| 18627|  188|7.960|0.032| 3.38218| 0.10085|
SDSS J131448.56+414846.7|57488-8388-0734| 7.80273|0.15803|  8194|   46|7.874|0.067| 7.39686| 0.36524|
SDSS J131557.49+100424.7|55987-5426-0318| 1.26329|0.22972| 40677|  740|7.894|0.086| 1.46170| 0.10942|
SDSS J131601.45+165958.1|56033-5424-0951| 3.02435|0.26814| 16962|  311|7.902|0.059| 2.54730| 0.13286|
SDSS J131623.13+135152.7|56003-5425-0308| 5.77768|0.10899| 16586|  109|8.057|0.020| 5.76354| 0.10968|
SDSS J131639.94+582651.5|56685-7117-0242| 3.78996|0.17138| 16311|  252|8.060|0.046| 3.59963| 0.15596|
SDSS J131730.84+483332.7|56776-7411-0941|25.52544|0.06749|  6165|  119|8.339|0.253|28.40891| 5.32349|
SDSS J131730.93+041752.0|55656-4760-0014| 2.50815|0.22210| 28351|  267|7.876|0.046| 2.11096| 0.08881|
SDSS J131737.68+102346.1|55987-5426-0774| 2.83940|0.19589| 18541|  223|7.856|0.039| 3.04283| 0.10886|
SDSS J131803.92+023430.1|55328-4006-0592| 4.81823|0.12589| 19795|  146|7.938|0.023| 4.53385| 0.10027|
SDSS J131818.72+130334.2|56001-5427-0598| 2.76302|0.23173| 16535|  191|7.607|0.037| 2.99920| 0.10312|
SDSS J131922.70+472329.0|56776-7411-0011| 6.47041|0.08786|  8912|   38|7.841|0.050| 9.51027| 0.35818|
SDSS J131924.58+283029.3|56328-6486-0060| 4.16212|0.18289| 22578|  120|7.859|0.016| 3.70716| 0.05820|
SDSS J131925.14+294446.6|56329-6489-0596| 1.82006|0.48760| 23028|  386|7.843|0.053| 1.55328| 0.07896|
SDSS J131925.46+231303.9|56070-5993-0805| 1.46363|0.18884| 39762|  658|7.646|0.073| 1.19146| 0.08019|
SDSS J131926.96+425923.0|56367-6623-0283| 2.35457|0.18025| 26271|  269|7.944|0.040| 2.22025| 0.08365|
SDSS J131930.11+241020.4|56070-5993-0782| 3.19798|0.22461| 18898|  211|7.914|0.036| 3.46013| 0.11558|
SDSS J131937.73+595257.0|56685-7117-0840| 1.05764|0.10000| 72912| 2793|7.267|0.113| 0.80460| 0.10008|
SDSS J131950.88+643309.4|56449-6826-0204| 6.09980|0.06144| 26837|  118|7.889|0.018| 5.63732| 0.09612|
SDSS J131955.03+015259.7|55328-4006-0358| 2.52134|0.20617| 17934|  188|7.566|0.034| 2.60317| 0.08386|
SDSS J132010.47+340249.8|55331-3980-0938| 1.71010|0.14131| 32761|  204|7.880|0.046| 1.97622| 0.07845|
SDSS J132011.38+471222.1|56809-7409-0304|12.59168|0.09911|  7857|   45|7.840|0.070|11.62280| 0.59290|
SDSS J132033.40+303522.7|56329-6489-0566| 2.78734|0.16248| 21915|  238|7.806|0.033| 2.43509| 0.07730|
SDSS J132040.61+644332.8|56449-6826-0166| 3.14705|0.15732| 16260|  225|7.968|0.041| 3.16299| 0.12093|
SDSS J132044.65+001854.9|55599-4050-0517| 7.29791|0.14365| 20362|  177|8.378|0.026| 6.50251| 0.17252|
SDSS J132116.67+143924.5|56011-5431-0506| 4.59867|0.18210| 16534|  173|8.010|0.032| 4.39390| 0.13140|
SDSS J132117.00+580730.3|56453-6829-0550| 5.71340|0.07962| 16980|  221|7.936|0.042| 5.60525| 0.20998|
SDSS J132118.12+551643.9|56430-6828-0280| 5.34191|0.13621| 20200|  187|8.305|0.028| 4.93446| 0.13755|
SDSS J132125.76+513647.6|56414-6754-0884| 2.24422|0.17788| 23460|  361|7.888|0.050| 2.14173| 0.10264|
SDSS J132150.94+590741.5|56685-7117-0160| 2.23494|0.21338| 17144|  313|7.713|0.059| 2.22767| 0.11746|
SDSS J132232.12+641545.8|56711-6822-0568| 2.69242|0.06130| 28471|   88|7.468|0.015| 3.60326| 0.05367|
SDSS J132240.62+375851.8|55333-3984-0482| 2.01265|0.28297| 28419|  356|7.914|0.061| 1.64555| 0.09126|
SDSS J132308.63+055901.0|55703-4839-0391| 1.39880|0.44162| 39943| 1076|7.465|0.116| 0.78682| 0.08448|
SDSS J132324.13+293834.2|56329-6489-0732| 3.64959|0.17666| 17150|  137|7.914|0.026| 3.54535| 0.08260|
SDSS J132327.94+401349.4|55653-4707-0266| 4.17164|0.11167| 20428|  160|7.952|0.024| 4.07750| 0.09182|
SDSS J132329.24+294622.5|56329-6489-0734| 3.88083|0.15960| 19840|  161|7.963|0.025| 3.55803| 0.08597|
SDSS J132331.18+105742.9|56000-5430-0590| 3.02915|0.26222| 21047|  271|7.861|0.039| 2.58469| 0.09504|
SDSS J132336.77+373711.6|55333-3984-0454| 3.44499|0.23144| 16139|  222|7.970|0.041| 2.99477| 0.11399|
SDSS J132342.26+583544.9|56453-6829-0588| 6.13847|0.10830| 16480|  191|8.210|0.033| 5.72345| 0.18733|
SDSS J132350.24+010304.2|55599-4050-0634| 5.91374|0.29048| 11482|  159|8.376|0.053| 5.74814| 0.30502|
SDSS J132352.84-002346.4|55599-4050-0390| 1.38262|0.31356| 18635|  305|7.457|0.055| 1.57019| 0.08447|
SDSS J132401.80+004743.9|55328-4006-0104| 1.53151|0.30021| 29236|  234|7.792|0.043| 1.88172| 0.07373|
SDSS J132413.60+021337.1|55328-4006-0888| 3.10806|0.29323| 19575|  242|7.926|0.039| 2.56638| 0.09469|
SDSS J132419.78+254931.4|56096-5996-0804| 1.96517|0.21243| 30442|  253|7.867|0.053| 1.69740| 0.07703|
SDSS J132425.58+663441.7|56449-6826-0886| 2.05630|0.23337| 21859|  449|7.894|0.062| 1.80718| 0.10614|
SDSS J132428.25+282116.9|56102-6000-0581| 1.99407|0.29010| 23498|  428|7.919|0.059| 1.98594| 0.11199|
SDSS J132434.36+072525.3|55979-5429-0212| 4.85384|0.11708| 27179|  118|7.907|0.018| 4.44995| 0.07597|
SDSS J132434.53+171833.5|56029-5428-0878| 4.62890|0.14773| 19711|  161|7.917|0.025| 4.35656| 0.10492|
SDSS J132436.24+185721.3|56035-5866-0616| 2.24137|0.16662| 30017|  243|7.908|0.049| 2.10474| 0.08856|
SDSS J132436.28+405228.4|55653-4707-0816| 7.74831|0.10808| 14425|  208|8.477|0.026| 7.38340| 0.22381|
SDSS J132439.68-031923.3|55591-4049-0128| 4.24815|0.22258| 13101|  175|8.009|0.042| 4.54759| 0.16190|
SDSS J132509.20+231750.9|56093-5995-0574| 2.08819|0.31645| 23553|  413|7.878|0.057| 1.90726| 0.10404|
SDSS J132537.21+012926.3|55328-4006-0086| 3.10620|0.25710| 17061|  216|8.042|0.040| 3.13957| 0.11439|
SDSS J132546.97+100218.9|56000-5430-0308| 1.67780|0.16185| 42350|  600|7.719|0.065| 1.57911| 0.09363|
SDSS J132609.10+164156.5|56029-5428-0938| 3.01868|0.22112| 19788|  280|7.892|0.044| 2.60191| 0.10782|
SDSS J132615.83+170017.3|56033-5434-0510| 3.45039|0.21965| 18113|  207|7.891|0.037| 3.14914| 0.10608|
SDSS J132641.57+592140.4|56685-7117-0996| 3.36611|0.10369| 28468|  205|7.945|0.036| 3.28679| 0.10822|
SDSS J132709.95+385723.6|55333-3984-0680| 3.68339|0.13675| 20275|  172|7.879|0.026| 3.38871| 0.08211|
SDSS J132734.21+274812.1|56102-6000-0682| 2.36912|0.27533| 18325|  285|7.903|0.050| 2.40405| 0.10953|
SDSS J132747.09+303303.0|56329-6489-0960| 2.96783|0.26674| 20041|  266|7.790|0.041| 2.27355| 0.08603|
SDSS J132811.45+463050.8|56772-7407-0620| 7.70848|0.08227| 13829|  732|8.060|0.084| 7.66372| 0.71875|
SDSS J132811.51+574535.0|56453-6829-0732| 2.02263|0.18518| 25443|  432|7.789|0.061| 1.72867| 0.10000|
SDSS J132818.41+204039.4|56069-5861-0496| 5.05644|0.10829| 18304|  159|7.941|0.028| 4.73430| 0.12218|
SDSS J132924.02+140457.8|56008-5432-0664| 2.00266|0.22551| 30944|  224|7.875|0.049| 1.97272| 0.08259|
SDSS J132924.69-005644.7|55599-4050-0054| 8.05446|0.10260| 19700|   88|7.923|0.014| 7.44794| 0.10028|
SDSS J132926.03+254936.5|56089-5999-0586|11.51292|0.13395| 28184|  171|9.478|0.033|11.40813| 0.45157|
SDSS J133018.76+124404.0|56008-5432-0736| 1.42887|0.24282| 28657|  249|7.826|0.044| 1.84117| 0.07402|
SDSS J133028.06+233142.8|56093-5995-0850| 1.93083|0.24907| 26910|  340|7.887|0.052| 1.73492| 0.08413|
SDSS J133039.49+152305.9|56011-5431-0970| 1.96864|0.39901| 31423|  401|7.790|0.089| 1.17120| 0.08859|
SDSS J133100.59+004033.3|55622-4045-0206| 2.91195|0.31960| 16379|  329|7.939|0.061| 2.39650| 0.13341|
SDSS J133107.03+545100.7|56430-6828-0006| 2.21530|0.19787| 18917|  349|7.714|0.059| 1.93132| 0.10630|
SDSS J133135.85+495416.1|57423-8211-0382| 3.82461|0.19621| 11935|  163|8.122|0.050| 4.07343| 0.18186|
SDSS J133137.04+010631.9|55622-4045-0176| 2.39245|0.16471| 35872|  252|7.776|0.041| 2.02389| 0.07251|
SDSS J133137.55+184354.3|56035-5866-0076| 3.42803|0.09767| 33980|  140|7.845|0.029| 3.11519| 0.08055|
SDSS J133146.83+130702.2|56008-5432-0808| 2.61893|0.21784| 20231|  234|7.906|0.035| 2.72012| 0.08864|
SDSS J133154.09+354503.8|55603-3983-0100| 2.47965|0.10160| 35729|  167|7.887|0.028| 2.55229| 0.06181|
SDSS J133154.13+004119.5|55605-4046-0552| 2.31878|0.18883| 36132|  373|7.690|0.058| 1.64024| 0.08410|
SDSS J133156.44+124056.0|56008-5432-0858| 2.61354|0.29118| 20466|  331|7.892|0.049| 2.39561| 0.10899|
SDSS J133207.28+665453.2|56717-6825-0640| 4.02633|0.06986| 27591|  138|7.917|0.022| 3.79171| 0.07825|
